genome_id	genome_name	mlst	isolation_source	isolation_country	collection_year	host_name	genome_length	genome_status	contigs
573.12927	Klebsiella pneumoniae 116	MLST.klebsiella.14		USA		Human, Homo sapiens	5572589	WGS	355
573.12928	Klebsiella pneumoniae 96	MLST.klebsiella.466		USA		Human, Homo sapiens	5577519	WGS	285
573.12930	Klebsiella pneumoniae 58	MLST.klebsiella.258		USA		Human, Homo sapiens	5513241	WGS	457
573.12931	Klebsiella pneumoniae 3265	MLST.klebsiella.258		USA		Human, Homo sapiens	5838725	WGS	405
573.12932	Klebsiella pneumoniae 3393	MLST.Klebsiella_pneumoniae.307		USA		Human, Homo sapiens	5553083	WGS	276
573.12933	Klebsiella pneumoniae 76	MLST.klebsiella.2599		USA		Human, Homo sapiens	5676013	WGS	1354
573.12934	Klebsiella pneumoniae 9	MLST.klebsiella.753		USA		Human, Homo sapiens	5546872	WGS	249
573.12935	Klebsiella pneumoniae 104	MLST.klebsiella.133		USA		Human, Homo sapiens	5447659	WGS	282
573.12936	Klebsiella pneumoniae 3323	MLST.klebsiella.258		USA		Human, Homo sapiens	5811787	WGS	303
573.12937	Klebsiella pneumoniae 3251	MLST.klebsiella.45		USA		Human, Homo sapiens	5567975	WGS	302
573.12938	Klebsiella pneumoniae 3329	MLST.klebsiella.1876		USA		Human, Homo sapiens	5462092	WGS	267
573.12939	Klebsiella pneumoniae 8	MLST.klebsiella.3161		USA		Human, Homo sapiens	5506171	WGS	210
573.12940	Klebsiella pneumoniae 87	MLST.klebsiella.188		USA		Human, Homo sapiens	5825984	WGS	489
573.12941	Klebsiella pneumoniae 29			USA		Human, Homo sapiens	5386318	WGS	364
573.12942	Klebsiella pneumoniae 3353	MLST.klebsiella.492		USA		Human, Homo sapiens	5544736	WGS	332
573.12943	Klebsiella pneumoniae 81	MLST.klebsiella.101		USA		Human, Homo sapiens	5404677	WGS	243
573.12944	Klebsiella pneumoniae 3273	MLST.Klebsiella_pneumoniae.1662		USA		Human, Homo sapiens	5449165	WGS	332
573.12945	Klebsiella pneumoniae 3354	MLST.klebsiella.492		USA		Human, Homo sapiens	5535064	WGS	342
573.12946	Klebsiella pneumoniae 45	MLST.klebsiella.2599		USA		Human, Homo sapiens	6069373	WGS	1146
573.12947	Klebsiella pneumoniae 3362	MLST.klebsiella.307		USA		Human, Homo sapiens	5566920	WGS	311
573.12948	Klebsiella pneumoniae 3291	MLST.klebsiella.133		USA		Human, Homo sapiens	5525352	WGS	508
573.12949	Klebsiella pneumoniae 3281	MLST.klebsiella.405		USA		Human, Homo sapiens	5707283	WGS	395
573.12950	Klebsiella pneumoniae 75	MLST.klebsiella.661		USA		Human, Homo sapiens	5578439	WGS	793
573.12951	Klebsiella pneumoniae 97	MLST.klebsiella.2793		USA		Human, Homo sapiens	5765104	WGS	1721
573.12952	Klebsiella pneumoniae 3324	MLST.klebsiella.1017		USA		Human, Homo sapiens	5432515	WGS	349
573.12953	Klebsiella pneumoniae 3256	MLST.klebsiella.307		USA		Human, Homo sapiens	5512748	WGS	300
573.12954	Klebsiella pneumoniae 3210	MLST.klebsiella.45		USA		Human, Homo sapiens	5543181	WGS	299
573.12955	Klebsiella pneumoniae 126	MLST.klebsiella.432		USA		Human, Homo sapiens	5184348	WGS	266
573.12956	Klebsiella pneumoniae 3272	MLST.klebsiella.392		USA		Human, Homo sapiens	6084904	WGS	650
573.12957	Klebsiella pneumoniae 3252	MLST.klebsiella.307		USA		Human, Homo sapiens	7355114	WGS	5155
573.12958	Klebsiella pneumoniae 3270	MLST.klebsiella.258		USA		Human, Homo sapiens	5823005	WGS	533
573.12959	Klebsiella pneumoniae 3283	MLST.klebsiella.528		USA		Human, Homo sapiens	5307410	WGS	519
573.12960	Klebsiella pneumoniae 123	MLST.klebsiella.1686		USA		Human, Homo sapiens	5499877	WGS	314
573.12961	Klebsiella pneumoniae 10	MLST.klebsiella.514		USA		Human, Homo sapiens	5559416	WGS	408
573.12962	Klebsiella pneumoniae 28	MLST.klebsiella.17		USA		Human, Homo sapiens	5707913	WGS	997
573.12963	Klebsiella pneumoniae 31	MLST.klebsiella.433		USA		Human, Homo sapiens	5468377	WGS	395
573.12964	Klebsiella pneumoniae 3309	MLST.klebsiella.492		USA		Human, Homo sapiens	5532682	WGS	277
573.12965	Klebsiella pneumoniae 124	MLST.klebsiella.45		USA		Human, Homo sapiens	5514732	WGS	311
573.12966	Klebsiella pneumoniae 3357	MLST.klebsiella.307		USA		Human, Homo sapiens	5554461	WGS	372
573.12967	Klebsiella pneumoniae 18	MLST.klebsiella.147		USA		Human, Homo sapiens	5309737	WGS	283
573.12968	Klebsiella pneumoniae 114	MLST.klebsiella.502		USA		Human, Homo sapiens	5237025	WGS	322
573.12969	Klebsiella pneumoniae 3295	MLST.klebsiella.1876		USA		Human, Homo sapiens	5456965	WGS	287
573.12970	Klebsiella pneumoniae 3236	MLST.klebsiella.307		USA		Human, Homo sapiens	5652600	WGS	393
573.12971	Klebsiella pneumoniae 3303	MLST.Klebsiella_pneumoniae.1662		USA		Human, Homo sapiens	5469352	WGS	379
573.12972	Klebsiella pneumoniae 3244	MLST.klebsiella.45		USA		Human, Homo sapiens	5448536	WGS	238
573.12973	Klebsiella pneumoniae 3306	MLST.klebsiella.147		USA		Human, Homo sapiens	5642654	WGS	1358
573.12974	Klebsiella pneumoniae 3380	MLST.klebsiella.5306		USA		Human, Homo sapiens	5473122	WGS	240
573.12975	Klebsiella pneumoniae 3285	MLST.klebsiella.307		USA		Human, Homo sapiens	5296732	WGS	437
573.12976	Klebsiella pneumoniae 3277	MLST.klebsiella.16		USA		Human, Homo sapiens	5492732	WGS	293
573.12977	Klebsiella pneumoniae 3377	MLST.klebsiella.29		USA		Human, Homo sapiens	5266521	WGS	234
573.12978	Klebsiella pneumoniae 82	MLST.klebsiella.37		USA		Human, Homo sapiens	5528998	WGS	327
573.12979	Klebsiella pneumoniae 3268	MLST.klebsiella.5056		USA		Human, Homo sapiens	5854733	WGS	244
573.12980	Klebsiella pneumoniae 101	MLST.klebsiella.20		USA		Human, Homo sapiens	5628103	WGS	296
573.12981	Klebsiella pneumoniae 3332	MLST.klebsiella.258		USA		Human, Homo sapiens	5871568	WGS	473
573.12982	Klebsiella pneumoniae 3305	MLST.klebsiella.15		USA		Human, Homo sapiens	5571628	WGS	416
573.12983	Klebsiella pneumoniae 44	MLST.klebsiella.1164		USA		Human, Homo sapiens	5312121	WGS	326
573.12984	Klebsiella pneumoniae 63	MLST.klebsiella.636		USA		Human, Homo sapiens	5125248	WGS	243
573.12985	Klebsiella pneumoniae 3396	MLST.klebsiella.2599		USA		Human, Homo sapiens	5557990	WGS	301
573.12986	Klebsiella pneumoniae 21	MLST.klebsiella.45		USA		Human, Homo sapiens	5459185	WGS	294
573.12987	Klebsiella pneumoniae 3386			USA		Human, Homo sapiens	8354191	WGS	3848
573.12988	Klebsiella pneumoniae 3312	MLST.klebsiella.1933		USA		Human, Homo sapiens	5655222	WGS	343
573.12989	Klebsiella pneumoniae 46	MLST.klebsiella.466		USA		Human, Homo sapiens	5723650	WGS	538
573.12990	Klebsiella pneumoniae 3226	MLST.klebsiella.258		USA		Human, Homo sapiens	5793486	WGS	307
573.12991	Klebsiella pneumoniae 62	MLST.klebsiella.20		USA		Human, Homo sapiens	5615681	WGS	684
573.12992	Klebsiella pneumoniae 3307	MLST.Klebsiella_pneumoniae.1662		USA		Human, Homo sapiens	5495866	WGS	336
573.12993	Klebsiella pneumoniae 64	MLST.klebsiella.37		USA		Human, Homo sapiens	5392755	WGS	302
573.12994	Klebsiella pneumoniae 3215	MLST.klebsiella.307		USA		Human, Homo sapiens	5567704	WGS	326
573.12995	Klebsiella pneumoniae 5	MLST.klebsiella.36		USA		Human, Homo sapiens	5468690	WGS	337
573.12996	Klebsiella pneumoniae 54	MLST.klebsiella.37		USA		Human, Homo sapiens	5485597	WGS	330
573.12997	Klebsiella pneumoniae 99	MLST.klebsiella.17		USA		Human, Homo sapiens	5351418	WGS	317
573.12998	Klebsiella pneumoniae 80	MLST.klebsiella.429		USA		Human, Homo sapiens	5490642	WGS	359
573.12999	Klebsiella pneumoniae 3234	MLST.Klebsiella_pneumoniae.1662		USA		Human, Homo sapiens	5569095	WGS	346
573.13000	Klebsiella pneumoniae 33	MLST.klebsiella.45		USA		Human, Homo sapiens	5621587	WGS	329
573.13001	Klebsiella pneumoniae 3290	MLST.Klebsiella_pneumoniae.1662		USA		Human, Homo sapiens	5519532	WGS	798
573.13002	Klebsiella pneumoniae 102	MLST.klebsiella.35		USA		Human, Homo sapiens	5482072	WGS	225
573.13003	Klebsiella pneumoniae 127	MLST.klebsiella.36		USA		Human, Homo sapiens	5432182	WGS	411
573.13004	Klebsiella pneumoniae 95	MLST.klebsiella.6071		USA		Human, Homo sapiens	5023610	WGS	267
573.13005	Klebsiella pneumoniae 24	MLST.klebsiella.111		USA		Human, Homo sapiens	5474324	WGS	272
573.13006	Klebsiella pneumoniae 30	MLST.klebsiella.353		USA		Human, Homo sapiens	5465387	WGS	357
573.13007	Klebsiella pneumoniae 3381	MLST.klebsiella.258		USA		Human, Homo sapiens	5487140	WGS	801
573.13008	Klebsiella pneumoniae 3302	MLST.klebsiella.307		USA		Human, Homo sapiens	5556245	WGS	211
573.13009	Klebsiella pneumoniae 16	MLST.klebsiella.48		USA		Human, Homo sapiens	5573380	WGS	267
573.13010	Klebsiella pneumoniae 3224	MLST.klebsiella.307		USA		Human, Homo sapiens	5530143	WGS	373
573.13011	Klebsiella pneumoniae 3221	MLST.klebsiella.258		USA		Human, Homo sapiens	5830137	WGS	446
573.13012	Klebsiella pneumoniae 3326	MLST.klebsiella.492		USA		Human, Homo sapiens	5535430	WGS	319
573.13013	Klebsiella pneumoniae 125	MLST.klebsiella.2599		USA		Human, Homo sapiens	5563123	WGS	309
573.13014	Klebsiella pneumoniae 3284	MLST.klebsiella.492		USA		Human, Homo sapiens	5561321	WGS	444
573.13015	Klebsiella pneumoniae 70	MLST.klebsiella.35		USA		Human, Homo sapiens	5522305	WGS	491
573.13016	Klebsiella pneumoniae 68	MLST.klebsiella.392		USA		Human, Homo sapiens	6056657	WGS	476
573.13017	Klebsiella pneumoniae 3242	MLST.klebsiella.551		USA		Human, Homo sapiens	5391065	WGS	472
573.13018	Klebsiella pneumoniae 3319	MLST.klebsiella.307		USA		Human, Homo sapiens	5264085	WGS	320
573.13019	Klebsiella pneumoniae 3313	MLST.klebsiella.37		USA		Human, Homo sapiens	5442875	WGS	380
573.13020	Klebsiella pneumoniae 41	MLST.klebsiella.107		USA		Human, Homo sapiens	5455226	WGS	309
573.13021	Klebsiella pneumoniae 3253	MLST.klebsiella.133		USA		Human, Homo sapiens	5622996	WGS	458
573.13022	Klebsiella pneumoniae 40	MLST.klebsiella.200		USA		Human, Homo sapiens	5113571	WGS	215
573.13023	Klebsiella pneumoniae 3235	MLST.klebsiella.258		USA		Human, Homo sapiens	5799123	WGS	328
573.13024	Klebsiella pneumoniae 3276	MLST.klebsiella.307		USA		Human, Homo sapiens	6096198	WGS	1283
573.13025	Klebsiella pneumoniae 3364	MLST.klebsiella.45		USA		Human, Homo sapiens	5831508	WGS	302
573.13026	Klebsiella pneumoniae 43	MLST.klebsiella.65		USA		Human, Homo sapiens	4985265	WGS	209
573.13027	Klebsiella pneumoniae 26	MLST.klebsiella.37		USA		Human, Homo sapiens	5505496	WGS	305
573.13028	Klebsiella pneumoniae 3254	MLST.klebsiella.307		USA		Human, Homo sapiens	5554290	WGS	336
573.13029	Klebsiella pneumoniae 49	MLST.klebsiella.37		USA		Human, Homo sapiens	5493498	WGS	348
573.13031	Klebsiella pneumoniae KPN1000ec	MLST.klebsiella.280	DRAIN	USA	2013	Human, Homo sapiens	5443843	WGS	71
573.13032	Klebsiella pneumoniae KPN1001ec	MLST.klebsiella.628	URINE	USA	2013	Human, Homo sapiens	5413989	WGS	92
573.13033	Klebsiella pneumoniae KPN1002ec	MLST.klebsiella.307	WOUND	USA	2013	Human, Homo sapiens	5374225	WGS	77
573.13034	Klebsiella pneumoniae KPN1004ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5562854	WGS	151
573.13035	Klebsiella pneumoniae KPN1005ec	MLST.klebsiella.307	URINE	USA	2013	Human, Homo sapiens	5406672	WGS	100
573.13036	Klebsiella pneumoniae KPN1007ec	MLST.klebsiella.280	RESPIRATORY	USA	2013	Human, Homo sapiens	5450813	WGS	67
573.13037	Klebsiella pneumoniae KPN1010ec	MLST.klebsiella.14	URINE	USA	2013	Human, Homo sapiens	5794588	WGS	146
573.13038	Klebsiella pneumoniae KPN1011ec	MLST.klebsiella.280	URINE	USA	2013	Human, Homo sapiens	5455688	WGS	79
573.13039	Klebsiella pneumoniae KPN1012ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5516398	WGS	130
573.13040	Klebsiella pneumoniae KPN1013ec	MLST.Klebsiella_pneumoniae.307	URINE	USA	2013	Human, Homo sapiens	5885182	WGS	457
573.13041	Klebsiella pneumoniae KPN1014ec	MLST.klebsiella.258	PUS	USA	2013	Human, Homo sapiens	5469087	WGS	100
573.13042	Klebsiella pneumoniae KPN1015ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5565153	WGS	137
573.13043	Klebsiella pneumoniae KPN1017ec	MLST.klebsiella.22	URINE	USA	2013	Human, Homo sapiens	5551571	WGS	79
573.13044	Klebsiella pneumoniae KPN1018ec	MLST.klebsiella.258	RESPIRATORY	USA	2013	Human, Homo sapiens	5604396	WGS	115
573.13045	Klebsiella pneumoniae KPN1019ec	MLST.klebsiella.258	RESPIRATORY	USA	2013	Human, Homo sapiens	5603404	WGS	144
573.13046	Klebsiella pneumoniae KPN1020ec	MLST.klebsiella.429	TISSUE	USA	2013	Human, Homo sapiens	5468813	WGS	95
573.13047	Klebsiella pneumoniae KPN1021ec	MLST.klebsiella.348	URINE	USA	2013	Human, Homo sapiens	5345039	WGS	56
573.13048	Klebsiella pneumoniae KPN1022ec	MLST.klebsiella.307	URINE	USA	2013	Human, Homo sapiens	5459231	WGS	108
573.13049	Klebsiella pneumoniae KPN1023ec	MLST.klebsiella.307	RESPIRATORY	USA	2013	Human, Homo sapiens	5464120	WGS	331
573.13050	Klebsiella pneumoniae KPN1025ec	MLST.klebsiella.17	URINE	USA	2013	Human, Homo sapiens	5391023	WGS	62
573.13051	Klebsiella pneumoniae KPN1026ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5428935	WGS	169
573.13052	Klebsiella pneumoniae KPN1027ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5491719	WGS	320
573.13053	Klebsiella pneumoniae KPN1030ec	MLST.klebsiella.258	RESPIRATORY	USA	2013	Human, Homo sapiens	5562109	WGS	151
573.13054	Klebsiella pneumoniae KPN1031ec	MLST.klebsiella.1427	URINE	USA	2013	Human, Homo sapiens	5393023	WGS	81
573.13055	Klebsiella pneumoniae KPN1032ec	MLST.klebsiella.307	URINE	USA	2013	Human, Homo sapiens	5508586	WGS	110
573.13056	Klebsiella pneumoniae KPN1033ec	MLST.klebsiella.261	URINE	USA	2013	Human, Homo sapiens	5440559	WGS	57
573.13057	Klebsiella pneumoniae KPN1034ec	MLST.klebsiella.2185	URINE	USA	2013	Human, Homo sapiens	5592768	WGS	115
573.13058	Klebsiella pneumoniae KPN1036ec	MLST.klebsiella.461	ABSCESS	USA	2013	Human, Homo sapiens	5917558	WGS	152
573.13059	Klebsiella pneumoniae KPN1037ec	MLST.klebsiella.16	URINE	USA	2013	Human, Homo sapiens	5458186	WGS	93
573.13060	Klebsiella pneumoniae KPN1038ec	MLST.klebsiella.307	URINE	USA	2013	Human, Homo sapiens	5576002	WGS	139
573.13061	Klebsiella pneumoniae KPN1039ec	MLST.klebsiella.307	URINE	USA	2013	Human, Homo sapiens	5433813	WGS	92
573.13062	Klebsiella pneumoniae KPN1040ec	MLST.klebsiella.307	RESPIRATORY	USA	2013	Human, Homo sapiens	5477562	WGS	94
573.13063	Klebsiella pneumoniae KPN1041ec	MLST.klebsiella.307	URINE	USA	2013	Human, Homo sapiens	5330644	WGS	85
573.13064	Klebsiella pneumoniae KPN1042ec	MLST.klebsiella.16	URINE	USA	2013	Human, Homo sapiens	5430472	WGS	93
573.13065	Klebsiella pneumoniae KPN1043ec	MLST.klebsiella.258	BLOOD	USA	2013	Human, Homo sapiens	5535589	WGS	332
573.13066	Klebsiella pneumoniae KPN1044ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5474624	WGS	115
573.13067	Klebsiella pneumoniae KPN1045ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5524097	WGS	122
573.13068	Klebsiella pneumoniae KPN1046ec	MLST.klebsiella.258	DRAIN	USA	2013	Human, Homo sapiens	5422920	WGS	136
573.13069	Klebsiella pneumoniae KPN1047ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5691146	WGS	129
573.13070	Klebsiella pneumoniae KPN1049ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5523134	WGS	138
573.13071	Klebsiella pneumoniae KPN1052ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5511136	WGS	149
573.13072	Klebsiella pneumoniae KPN1053ec	MLST.Klebsiella_pneumoniae.2975	RESPIRATORY	USA	2013	Human, Homo sapiens	4961441	WGS	1334
573.13073	Klebsiella pneumoniae KPN1055ec	MLST.klebsiella.307	DRAIN	USA	2013	Human, Homo sapiens	5471371	WGS	116
573.13074	Klebsiella pneumoniae KPN1056ec	MLST.klebsiella.628	URINE	USA	2013	Human, Homo sapiens	5405006	WGS	80
573.13075	Klebsiella pneumoniae KPN1057ec	MLST.klebsiella.307	RESPIRATORY	USA	2013	Human, Homo sapiens	5570708	WGS	129
573.13076	Klebsiella pneumoniae KPN1058ec	MLST.klebsiella.258	RESPIRATORY	USA	2013	Human, Homo sapiens	5722137	WGS	105
573.13077	Klebsiella pneumoniae KPN1060ec	MLST.klebsiella.307	URINE	USA	2013	Human, Homo sapiens	5483963	WGS	98
573.13079	Klebsiella pneumoniae KPN1064ec	MLST.klebsiella.258	RESPIRATORY	USA	2013	Human, Homo sapiens	5563295	WGS	140
573.13080	Klebsiella pneumoniae KPN1065ec	MLST.klebsiella.280	RESPIRATORY	USA	2013	Human, Homo sapiens	5451240	WGS	67
573.13081	Klebsiella pneumoniae KPN1066ec	MLST.Klebsiella_pneumoniae.551	URINE	USA	2013	Human, Homo sapiens	5389667	WGS	106
573.13082	Klebsiella pneumoniae KPN1067ec	MLST.klebsiella.307	RESPIRATORY	USA	2013	Human, Homo sapiens	5496156	WGS	101
573.13083	Klebsiella pneumoniae KPN1068ec	MLST.klebsiella.258	URINE	USA	2013	Human, Homo sapiens	5436432	WGS	136
