genome_id	genome_name	mlst	isolation_source	isolation_country	collection_year	host_name	genome_length	genome_status	contigs
562.100033	Escherichia coli c668ac1e-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.58		Norway	2015		4825505	WGS	105
562.100034	Escherichia coli c596f7a0-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5201482	WGS	152
562.100035	Escherichia coli c81d1e6e-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.357		Norway	2015		4882187	WGS	45
562.100036	Escherichia coli 3dd3d5d0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.390		Norway	2015		5075568	WGS	91
562.100037	Escherichia coli 3c315248-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5138874	WGS	84
562.100038	Escherichia coli 202466b2-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.38		Norway	2015		5160256	WGS	129
562.100039	Escherichia coli 203f501c-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10		Norway	2015		4790733	WGS	113
562.100040	Escherichia coli 3e81c3de-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5222800	WGS	82
562.100041	Escherichia coli 3e6b74d0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.127		Norway	2015		5150302	WGS	100
562.100042	Escherichia coli 20aafda8-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5257893	WGS	147
562.100043	Escherichia coli 1da1b12e-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5298393	WGS	125
562.100044	Escherichia coli 20fce848-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5195599	WGS	128
562.100045	Escherichia coli 2117b722-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5267078	WGS	101
562.100046	Escherichia coli 3f39ea18-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.67		Norway	2015		5090422	WGS	138
562.100047	Escherichia coli 21a77af6-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5221402	WGS	69
562.100048	Escherichia coli 3f54592a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5212251	WGS	111
562.100049	Escherichia coli 2204ffbe-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5616147	WGS	208
562.100050	Escherichia coli 221e900a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.405		Norway	2015		5166405	WGS	172
562.100051	Escherichia coli 1dbbf05c-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5033388	WGS	73
562.100052	Escherichia coli 228b5046-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10		Norway	2015		4929637	WGS	237
562.100053	Escherichia coli 4009b63a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5024860	WGS	107
562.100054	Escherichia coli 22c00200-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.141		Norway	2015		5046463	WGS	95
562.100055	Escherichia coli 40234c1c-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10273		Norway	2015		5081725	WGS	102
562.100056	Escherichia coli 239b12d2-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.144		Norway	2015		5150980	WGS	167
562.100057	Escherichia coli 40f3bffa-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		4945709	WGS	64
562.100058	Escherichia coli 22da8b5c-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5343860	WGS	109
562.100059	Escherichia coli 2365f25a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5388874	WGS	138
562.100060	Escherichia coli 22f3ff56-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5146332	WGS	112
562.100061	Escherichia coli 23d01ea0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.90		Norway	2015		5059329	WGS	88
562.100062	Escherichia coli 246e2eba-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.12		Norway	2015		5132246	WGS	101
562.100063	Escherichia coli 2438466a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.2067		Norway	2015		4700596	WGS	72
562.100064	Escherichia coli 41abb146-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5173860	WGS	94
562.100065	Escherichia coli 248bd474-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.154		Norway	2015		4746002	WGS	73
562.100066	Escherichia coli 24a60326-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.12		Norway	2015		5045572	WGS	95
562.100067	Escherichia coli 24da3330-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.8867		Norway	2015		4606726	WGS	102
562.100068	Escherichia coli 25933592-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5106291	WGS	94
562.100069	Escherichia coli 24f42330-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.2531		Norway	2015		4895314	WGS	170
562.100070	Escherichia coli 24c0631a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5009989	WGS	98
562.100071	Escherichia coli 1b1a0e06-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5185415	WGS	83
562.100072	Escherichia coli 1b33ca76-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5014080	WGS	105
562.100073	Escherichia coli 25ad3ece-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.23		Norway	2015		5060532	WGS	129
562.100074	Escherichia coli 1c1279b0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.14		Norway	2015		5328499	WGS	166
562.100075	Escherichia coli 25c781d0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5040494	WGS	120
562.100076	Escherichia coli 266e9330-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.607		Norway	2015		5035800	WGS	124
562.100077	Escherichia coli 268c4e52-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5119622	WGS	87
562.100078	Escherichia coli 26a8078c-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		4958015	WGS	49
562.100079	Escherichia coli 1cdf81c6-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5019800	WGS	85
562.100080	Escherichia coli 1cc5c0e2-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.12		Norway	2015		5076460	WGS	92
562.100081	Escherichia coli 27596e64-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5046785	WGS	96
562.100082	Escherichia coli 277421fa-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.1652		Norway	2015		5386428	WGS	247
562.100083	Escherichia coli 278ef6f6-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.617		Norway	2015		5019302	WGS	143
562.100084	Escherichia coli 3caf3b36-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5175484	WGS	90
562.100085	Escherichia coli 1e751690-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5392043	WGS	92
562.100086	Escherichia coli 3d310f58-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.405		Norway	2015		5201702	WGS	194
562.100087	Escherichia coli 1e8fb8e2-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10293		Norway	2015		5118612	WGS	80
562.100088	Escherichia coli 1f688e7e-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.88		Norway	2015		5109105	WGS	106
562.100089	Escherichia coli 1f4d67c0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5190159	WGS	155
562.100090	Escherichia coli 1fd4e8d0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10269		Norway	2015		5361142	WGS	82
562.100091	Escherichia coli 7dcb2030-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.135		Norway	2015		4924173	WGS	67
562.100092	Escherichia coli 7b49145c-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.12		Norway	2015		5211193	WGS	119
562.100093	Escherichia coli 907bf994-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5101331	WGS	82
562.100094	Escherichia coli 7f7c502a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.83		Norway	2015		4885759	WGS	76
562.100095	Escherichia coli 93e0c7b8-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.349		Norway	2015		4866387	WGS	74
562.100096	Escherichia coli 94bee76e-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.1331		Norway	2015		5103814	WGS	112
562.100097	Escherichia coli 7ea2dfde-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5061309	WGS	67
562.100098	Escherichia coli 94a393b0-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.602		Norway	2015		5059939	WGS	91
562.100099	Escherichia coli 959c741c-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.28		Norway	2015		5068163	WGS	74
562.100100	Escherichia coli 9580dafe-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5266568	WGS	158
562.100101	Escherichia coli 966e6148-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.1618		Norway	2015		4907828	WGS	76
562.100102	Escherichia coli 9653a56a-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.91		Norway	2015		4898366	WGS	68
562.100103	Escherichia coli 81278f84-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.127		Norway	2015		4974523	WGS	88
562.100104	Escherichia coli 7c0a3470-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.38		Norway	2015		5095065	WGS	96
562.100105	Escherichia coli 9158c806-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5357664	WGS	114
562.100106	Escherichia coli 7c27c4d6-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.135		Norway	2015		4769083	WGS	36
562.100107	Escherichia coli 7cf6b444-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5016232	WGS	87
562.100108	Escherichia coli 922fa3c6-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.348		Norway	2015		4747485	WGS	66
562.100109	Escherichia coli ffbf3262-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.155		Norway	2015		4884231	WGS	107
562.100110	Escherichia coli f5a55022-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.88		Norway	2015		5042663	WGS	95
562.100111	Escherichia coli ffd8be62-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.141		Norway	2015		5127634	WGS	98
562.100112	Escherichia coli eb9abfe0-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.117		Norway	2015		5045128	WGS	140
562.100113	Escherichia coli ebc7d1ba-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.929		Norway	2015		5115583	WGS	88
562.100114	Escherichia coli ebb1eb16-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5287058	WGS	149
562.100115	Escherichia coli 0099463c-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10286		Norway	2015		4899523	WGS	126
562.100116	Escherichia coli f30eae9e-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5122453	WGS	126
562.100117	Escherichia coli 00b33114-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.1193		Norway	2015		5150316	WGS	130
562.100118	Escherichia coli ec44ca44-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.746		Norway	2015		4599387	WGS	141
562.100119	Escherichia coli f6894264-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5084278	WGS	128
562.100120	Escherichia coli ec59adec-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.12		Norway	2015		5007106	WGS	95
562.100121	Escherichia coli fd3bfa2a-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5111345	WGS	117
562.100122	Escherichia coli 0168d816-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.8915		Norway	2015		5334199	WGS	185
562.100123	Escherichia coli ec6e391a-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.162		Norway	2015		5036290	WGS	94
562.100124	Escherichia coli ed1547c8-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5160697	WGS	104
562.100125	Escherichia coli f756dddc-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5150351	WGS	131
562.100126	Escherichia coli ececcb2c-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5105933	WGS	128
562.100127	Escherichia coli ed013f94-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.135		Norway	2015		4735625	WGS	37
562.100128	Escherichia coli ed933994-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.104		Norway	2015		4839617	WGS	54
562.100129	Escherichia coli 024bbfc8-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5163061	WGS	181
562.100130	Escherichia coli edad6c06-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.1859		Norway	2015		4965599	WGS	91
562.100131	Escherichia coli edc5e38a-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.421		Norway	2015		5051069	WGS	85
562.100132	Escherichia coli f829b220-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5058079	WGS	94
562.100133	Escherichia coli ee6794b4-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.127		Norway	2015		4964761	WGS	72
562.100134	Escherichia coli f8df4e8c-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5025768	WGS	60
562.100135	Escherichia coli ee9e0eae-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5147587	WGS	110
562.100136	Escherichia coli ee8338b8-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.14		Norway	2015		5215144	WGS	126
562.100137	Escherichia coli f8f912ea-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5167908	WGS	150
562.100138	Escherichia coli ef3f08fe-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.58		Norway	2015		4966167	WGS	149
562.100139	Escherichia coli ef586f10-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5273204	WGS	149
562.100140	Escherichia coli f9b1a7b0-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.127		Norway	2015		5025860	WGS	73
562.100141	Escherichia coli eff34670-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5192460	WGS	120
562.100142	Escherichia coli f9cc4f34-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.959		Norway	2015		5185505	WGS	94
562.100143	Escherichia coli 03fe84d6-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.5705		Norway	2015		5145084	WGS	91
562.100144	Escherichia coli f00cec6a-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.58		Norway	2015		4837174	WGS	130
562.100145	Escherichia coli e99a3482-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10285		Norway	2015		5117090	WGS	103
562.100146	Escherichia coli f026ed18-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		4932867	WGS	95
562.100147	Escherichia coli f0412480-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5020671	WGS	122
562.100148	Escherichia coli fa963fec-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		4989655	WGS	90
562.100149	Escherichia coli f0c1ed22-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.10238		Norway	2015		4784570	WGS	81
562.100150	Escherichia coli fab11aec-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5222804	WGS	166
562.100151	Escherichia coli f0dc627e-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.1057		Norway	2015		5352476	WGS	145
562.100152	Escherichia coli f0f75426-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.372		Norway	2015		5301762	WGS	108
562.100153	Escherichia coli e9ae3ca2-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.12		Norway	2015		5144917	WGS	116
562.100154	Escherichia coli f111a04c-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5176121	WGS	126
562.100155	Escherichia coli fbb27026-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5192783	WGS	155
562.100156	Escherichia coli fb98a178-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.201		Norway	2015		4886382	WGS	90
562.100157	Escherichia coli fb7f213a-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5084373	WGS	86
562.100158	Escherichia coli f2273866-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.59		Norway	2015		5117613	WGS	218
562.100159	Escherichia coli e9d6bbd2-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		4970588	WGS	108
562.100160	Escherichia coli fc69f142-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.58		Norway	2015		5282072	WGS	126
562.100161	Escherichia coli fc856760-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		4993748	WGS	164
562.100162	Escherichia coli e90d1246-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5175428	WGS	153
562.100163	Escherichia coli e8f86b98-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5359138	WGS	190
562.100164	Escherichia coli f3e45314-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5182237	WGS	121
562.100165	Escherichia coli ea537b86-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5143981	WGS	108
562.100166	Escherichia coli fe2cee62-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.95		Norway	2015		5034624	WGS	42
562.100167	Escherichia coli fe12c7da-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.155		Norway	2015		4752844	WGS	114
562.100168	Escherichia coli fee860ca-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.106		Norway	2015		5160721	WGS	73
562.100169	Escherichia coli ea6a63d2-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5511694	WGS	220
562.100170	Escherichia coli f4c42a20-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5269693	WGS	137
562.100171	Escherichia coli ff027db6-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.141		Norway	2015		5248302	WGS	86
562.100172	Escherichia coli ea7f599a-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5081163	WGS	112
562.100173	Escherichia coli e9212d12-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.354		Norway	2015		5395788	WGS	146
562.100174	Escherichia coli eaea6f32-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5123456	WGS	93
562.100175	Escherichia coli eaff391c-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.2619		Norway	2015		5158918	WGS	76
562.100176	Escherichia coli eb1502a6-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5186801	WGS	183
562.100177	Escherichia coli e9352f42-7bb8-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.127		Norway	2015		5197083	WGS	160
562.100178	Escherichia coli b261a9f4-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.973		Norway	2015		4888391	WGS	67
562.100179	Escherichia coli b245e426-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5238806	WGS	167
562.100180	Escherichia coli b3285342-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.48		Norway	2015		4970076	WGS	152
562.100181	Escherichia coli afbda1d0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.127		Norway	2015		4940980	WGS	88
562.100182	Escherichia coli b343c33e-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.12		Norway	2015		5166104	WGS	111
562.100183	Escherichia coli b42e845a-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5293570	WGS	138
562.100184	Escherichia coli b4131576-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.73		Norway	2015		5257150	WGS	156
562.100185	Escherichia coli b51c6da0-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.69		Norway	2015		5081344	WGS	137
562.100186	Escherichia coli b4f8db92-7bb9-11e9-a8d3-68b59976a384	MLST.ecoli_achtman_4.131		Norway	2015		5091101	WGS	56
